calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,,fcs_status,fcs_error,fcs_query,fcs_source_url,fcs_source_title,fcs_website_guess,fcs_website_conf,fcs_quality_flags,fcs_quality_note,
E1W,E,way,425809832,way/425809832,51.503373,-0.0620507,The Town of Ramsgate,,https://commons.wikimedia.org/wiki/Special:FilePath/Wapping_town_of_ramsgate_1.jpg,,,,,1545,"Town of Ramsgate is a family-run, traditional British pub on the river Thames, described as being beside Wapping Old Stairs since 1545 (or even earlier) and known as one of the oldest pubs on the river Thames. The pub serves iconic beers, fine wines, spirits, and great coffee, with warm and efficient service. It offers a delicious menu of homemade classics, lighter weekday lunch options, and specials on the board. Food includes hearty pub classics such as bangers and mash and beer battered fish and chips, plus puddings and desserts. Kitchen hours are listed daily from 12 noon to 4pm and 5pm to 9pm.",,,TRUE,,,,62,Wapping High Street,+44-20-7481-8000,https://townoframsgate.pub/,Q16707776,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,,0.93,0.95,0.86,0,0,0,,0,0.98,0,0,0,ok,,,,,,,,,,,,,,
E1W,E,way,422666464,way/422666464,51.5053795,-0.0594127,Turner's Old Star,Paul and Bernice Drew,,,,,,1830,"The Turners Old Star is a traditional East End pub in Wapping, dating back to 1830, with warm hospitality and a friendly atmosphere. It’s known for great beers, including cask ales: it is ‘Cask Marque’ certified and currently has London Pride and Doom Bar available. The pub has a large garden (one part roofed, one open) and shows sports both in the garden and indoors. There are 2 large flat-screen TVs and 2 projectors, and it shows sports available on Sky HD, including football, rugby, golf and F1. Table service is available in the sports areas, and there’s also a side-door drinks option.",TRUE,,,,,,14,Watts Street,020 3149 9478,https://www.turnersoldstar.co.uk/,,"Mo-Fr 12:30-23:30, Sa 11:00+, Su 11:30+",,,,,,,0.9,0.95,0.95,0.75,0.9,0,TRUE,0.95,0,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,616081584,way/616081584,51.5293456,-0.0453694,Angel & Crown,,,,,,,,"Angel&Crown is a “funky pub” in Bethnal Green, London. It hosts regular events including Weekend Vibes on Fridays and Saturdays at 8pm, a Free Jazz Night, and Jukebox Night every Thursday. The pub lists opening times and winter kitchen hours, with food available from Wednesday to Sunday (and Friday/Saturday later). There are downloadable A&C Food and Drink menus, and the site also promotes bookings and party celebrations. Contact details are provided for the venue at 170 Roman Rd, Bethnal Green, London E2 0RY.",,TRUE,TRUE,,,,170,Roman Road,,https://www.angelandcrown.co.uk/,,,,,,,,,0.86,0.7,0,0,0,0.78,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
E2,E,node,339719862,node/339719862,51.524592,-0.0726328,BrewDog,BrewDog,,,,,,,"A Shoreditch craft beer pub on Bethnal Green Road, bringing BrewDog’s relaxed, beer-focused vibe to East London. Expect a wide range of beers on draft, plus regular beer tasting classes and craft beer cocktails. There’s also a Japanese-inspired snack menu designed for sharing over a pint, and board games to keep things sociable. The venue is set up with a traditional pub feel, and there’s mention of a basement “secret function” adding an element of intrigue for beer lovers.",,,TRUE,,,,51-55,Bethnal Green Road,+44 20 7729 8476,https://www.brewdog.com/blog,,Mo-Th 12:00-00:00, Fr 12:00-02:00, Sa 11:00-02:00, Su 11:00-00:00,,,,0.78,0,0.55,0.9,0,0,,0,0.85,0,0,0,,,,,,ok,,"""BrewDog"" 51-55 Bethnal Green Road London pub",https://www.pubology.co.uk/pubs/2164.html,BrewDog: London Pubology,https://www.brewdog.com/blog,0.75,,,
E2,E,way,230788987,way/230788987,51.5239568,-0.0673537,Carpenters Arms,,,,,,,,,,,,,,,73,Cheshire Street,,https://www.thecarpentersarms.net/,,,,,,,,,0.74,0,0,0.25,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
E2,E,node,11128539820,node/11128539820,51.5293915,-0.076803,Great Beyond Brewery,,,,,,,,,,,,,,,417,Union Walk,,https://greatbeyond.beer/,,,,,,,,,0.72,0,0,0,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,373262266,way/373262266,51.5248809,-0.0724076,Mad Cats,,,,,,,,,,,TRUE,,,,107,Redchurch Street,,https://madcats.uk/,,,,,,,,,0.62,0,0,0,0,0,,0,0.78,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,1059879142,way/1059879142,51.5263231,-0.0644254,Marquis of Cornwallis,Stonegate,,,,,,,"Marquis Of Cornwallis Bethnall Green is a wet-led local pub in Bethnal Green, London (304 Bethnal Green Road). It offers live match viewing, with “every match live” and mentions World Cup 2026, plus HD screens and TNT Sports/Sky Sports. The venue also lists live entertainment and an accessible toilet, and it has Wi‑Fi. Opening times are shown as 11:00 AM to 12:00 AM daily.",,,,,,,304,Bethnal Green Road,,https://www.craftunionpubs.com/marquis-of-cornwallis-bethnal-green,,,,,,,,,0.78,0,0,0.35,0,0,TRUE,0.9,0,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,533902320,way/533902320,51.5273258,-0.076951,Mikkeller Bar London,,,,,,,2006,,,,,,,,2-4,Hackney Road,,https://www.mikkeller.com/locations/mikkeller-bar-london,Q1970693,Mo 16:00-21:00, Tu-Th 16:00-22:00, Fr 16:00-23:00, Sa 13:00-23:00, Su 13:00-21:00,,,0.72,0,0,0.55,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
E2,E,node,2831429756,node/2831429756,51.5283303,-0.0561726,Mother Kelly's,,,,,,,,,,,,,,,251,Paradise Row,,https://motherkellys.co.uk/,,Mo 16:00-23:00, Tu-Th 12:00-23:00, Fr-Sa 12:00-00:00, Su 12:00-23:00,,,,0,0,0,0,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,142390003,way/142390003,51.5273124,-0.0559395,Salmon and Ball,,https://commons.wikimedia.org/wiki/Special:FilePath/Salmon_and_Ball%2C_Bethnal_Green%2C_E2_(2658534963).jpg,,,,,,,,TRUE,,,,,502,Bethnal Green Road,+44 20 7613 5866,,Q26318357,,,,,,,,0.72,0.9,0,0,0,0.75,,0,0,0,0,0,,,,,,ok,,"""Salmon and Ball"" 502 Bethnal Green Road London pub",https://www.lovebethnalgreen.com/places/salmon-and-ball/,Salmon and Ball - Love Bethnal Green,,0,,,
E2,E,way,305492454,way/305492454,51.5320136,-0.0631152,Sebright Arms,,,,,,,,"Sebright Arms is a lively pub with a strong focus on events. The page promotes weekly happenings including a Sebright Pool Competition every Tuesday and Sebright Karaoke every Friday. There are also “What’s On” listings linked out for full event details, plus offers such as early bird drinks until 7pm, £4.90 Sebright Lager all day, and £8 Spritz daily until 8pm. The site also encourages table bookings and private hire, suggesting the venue is set up for groups and functions.",,,,,,,31-35,Coate Street,,https://www.sebrightarms.com/,,Mo-We 17:00-23:00, Th 16:00-24:00, Fr 16:00-02:00, Sa 12:00-02:00, Su 12:00-22:00,,,0.78,0,0,0,0,0,,0,0,0,0.72,0,ok,,,,,,,,,,,,,,
E2,E,way,220801895,way/220801895,51.5313465,-0.0517656,The Approach Tavern,Remarkable Pubs,,,,,,,,,,TRUE,,,,47,Approach Road,+44 20 8980 2321,https://theapproachtavern.co.uk/,,Mo-We 15:00-23:00, Th-Sa 12:00-23:00, Su 12:00-22:30,,,,,0.72,0,0,0,0,0,,0,0.86,0,0,0,ok,,,,,,,,,,,,,,
E2,E,node,4558839822,node/4558839822,51.5269533,-0.0583505,The Bethnal Green Tavern,,,,,,,,"A proper pub with a modern twist on Bethnal Green Road—think cosy, dark and lively inside, with a hidden-gem feel and a downstairs space that opens up once you’re in. Corner notes a Sunday roast specialist vibe, with the beef roast standing out, plus a spicy Bloody Mary. There’s also an outdoor terrace with heating lamps for when the weather turns. The listing also frames it as a Thai pub, suggesting a menu that blends pub classics with Thai-inspired flavours.",,,TRUE,,,,456,Bethnal Green Road,+44 20 7613 4263,,,,,,,,,,0.78,0,0,0.35,0.7,0,,0,0.85,0,0,0,,,,,,ok,,"""The Bethnal Green Tavern"" 456 Bethnal Green Road London pub",https://pubology.co.uk/pubs/2726.html,Bethnal Green Tavern: London Pubology,,0,,,
E2,E,way,973123074,way/973123074,51.5283181,-0.0710235,The Birdcage,Urban Pubs & Bars,,,,,,,"The Birdcage is a characterful pub on Columbia Road in Hackney, London, offering a warm, welcoming atmosphere for locals and visitors. It’s positioned as a go-to spot for classic British pub food, with a menu of small plates for sharing and hearty mains, plus craft beers, wines and spirits. The venue also has a secret upstairs cocktail bar with velvet booths and curated playlists, and it’s described as ideal for dates and discreet meetups. There’s also a terrace mentioned, and the page includes a “Games” section and a “Pub Quiz” feature. The site notes the pub is temporarily closed for refurbishment, with reopening in early May.",,,TRUE,,,,80,Columbia Road,020 4585 1035,https://www.urbanpubsandbars.com/venues/the-birdcage,,Mo-We 12:00-23:00, Th 12:00-00:00, Fr-Sa 12:00-01:00, Su 09:00-22:30,,,,0.78,0.95,0,0,0.2,0,,0,0.9,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,273890986,way/273890986,51.5284049,-0.0781343,The Bridge,,,,,,,,,,,,,,,15,Kingsland Road,,,,,,,,,,,0.62,0,0,0,0,0,,0,0,0,0,0,,,,,,ok,,"""The Bridge"" 15 Kingsland Road London pub",https://gourmandoutblog.wordpress.com/2013/02/12/the-bridge/,The Bridge | gourmandout,,0,possible_wrong_pub,"The provided sources describe a venue called The Bridge at 15 Kingsland Road, but the second source is an Instagram handle (content truncated) with no clear supporting details for the pub-app fields.",
E2,E,way,200855783,way/200855783,51.5288877,-0.0521522,The Camel,,,,,,,,"Tucked away in a quiet backstreet in Globe Town, Bethnal Green, this small late-Victorian corner pub has striking burgundy and cream glazed tilework and a cosy, L-shaped interior. Expect a friendly local feel with a bar to the rear, traditional hand pumps, and a menu built around comforting pub classics like pie & mash, stew and mash. It can get busy and is best suited to a relaxed pint and a proper bite rather than a big, sprawling venue.",,,TRUE,,,,277,Globe Road,442036202333,https://thecamelpublichouse.london,,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,,0.78,0.95,0,0,0,0,,0,0.85,0,0,0,,,,,,ok,,"""The Camel"" 277 Globe Road London pub",https://x.com/LondonPubMap/status/2042210999076315435,London Pub Map,https://thecamelpublichouse.london,0.9,,,
E2,E,way,379838816,way/379838816,51.5293361,-0.0561559,The Dundee Arms,,,,,,,,"A trendy shabby-chic pub in Bethnal Green with exposed brick, peeling paint and a laid-back, modern drinking vibe. Expect a small but well-chosen range of craft beers on draught, plus regular sport screenings and DJ nights that bring energy later on. There’s a tiny beer yard tucked out back by the rail arches, and upstairs you’ll find the Drama Parlour hair salon. Ideal for a casual pint by day and a livelier evening when the music and screenings kick in.",TRUE,,,,,,339,Cambridge Heath Road,+44 20 7729 6903,http://www.thedundeearms.com/,,Th-Sa 12:00-23:00, Su 12:00-22:30, Mo 16:00-23:00, Tu-We 12:00-00:00,,,,0.78,0.9,0.55,0.45,0.85,0.2,,0.7,0.2,0.2,0.2,0.2,scrape_failed,firecrawl:Internal Server Error: Failed to scrape. All scraping engines failed to retrieve content from this URL. Engines tried: [,scrape_failed,firecrawl:Internal Server Error: Failed to scrape. All scraping engines failed to retrieve content from this URL. Engines tried: [,,ok,,"""The Dundee Arms"" 339 Cambridge Heath Road London pub",https://www.pubology.co.uk/pubs/2690.html,Dundee Arms: London Pubology,http://www.thedundeearms.com/,0.9,,,
E2,E,way,200855784,way/200855784,51.5285618,-0.0514314,The Florist Arms,,,,,,,,"A cosy Bethnal Green local with stone-baked pizzas and a strong craft-beer lineup, plus real ales. Expect candlelit tables and a laid-back, community feel, with an upright piano that can spark impromptu sing-alongs. Food is cooked fresh (so it can take a little longer), making it a great spot to settle in with a pint. There’s also outdoor seating and the place is dog-friendly, and quiz nights add to the friendly atmosphere.",TRUE,,TRUE,TRUE,,,255,Globe Road,,,,,,,,,,,0.86,0,0,0,0.9,0.35,,0,0.95,0.9,0,0,,,,,,ok,,"""The Florist Arms"" 255 Globe Road London pub",https://www.corner.inc/place/72671,"The Florist Arms - Florist Arms, 255 Globe Rd, London | Corner",,0,,,
E2,E,way,142371494,way/142371494,51.5334377,-0.0575255,The Hare,,,,,,,,,,,,,,,505,Cambridge Heath Road,,https://theharee2.com/find-us/,,"Mo-Th 16:00-24:00; Fr,Sa 12:00-24:00; Su 12:00-22:30",,,,,,,0.55,0,0,0,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
E2,E,node,9394266492,node/9394266492,51.5308048,-0.0757684,The Hoxton Hound,Brewhouse & Kitchen,,,,,,,"A lively, neighbourhood-driven pub on Geffrye Street, close to Hoxton Station and near Shoreditch’s buzz. Step inside to a social, unpretentious space with a central bar, flexible seating and an energetic flow that suits groups and casual meet-ups. Expect a straightforward mix of beers, ales, spirits and simple cocktails, plus casual pub staples to keep the night going. It’s positioned as a great spontaneous stop while you hop between Hoxton and Shoreditch’s galleries, studios and nightlife.",,,,,,,,,,,,,,,,,,,0.78,0,0,0,0,0,,0,0.72,0,0,0,,,,,,ok,,"""The Hoxton Hound"" E2 London pub",https://foresyteapp.com/the-hoxton-hound-london/,"The Hoxton Hound, London",,0,,,
E2,E,way,996134486,way/996134486,51.5256936,-0.0657388,The Kings Arms,,,,,,,,,,TRUE,TRUE,,,,11A,Buckfast Street,,https://www.thekingsarmspub.com/,,Mo-Th 15:00-23:30, Fr-Sa 12:00-24:00, Su 12:00-23:30,,,,,0,0,0,0,0,0,,0,0,0,0,0,ok,,very_thin_scrape,,,,,,,,,,,,
E2,E,way,546566232,way/546566232,51.5308553,-0.0695107,The Marksman,,,,,,,,"The Marksman is a public house and dining rooms in London’s East End, offering a bar menu and an “exceptional” restaurant menu. It serves local beers, ales and ciders, alongside carefully curated wines and spirits. The kitchen runs on set hours across Tuesday to Sunday, with Sunday hours extending to 11pm. The pub also hosts events and celebrations throughout the year, with every Sunday described as special, and it offers vouchers for gifting. It has been recognised as the first pub in all of London to receive the Michelin Pub of the Year award.",,,TRUE,,,,254,Hackney Road,,https://www.marksmanpublichouse.com/,,,,,,,,,0.9,0,0,0,0,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,458942013,way/458942013,51.5301274,-0.0696965,The Nelson's,,,,,,,1825,"The Nelson’s is an independent East London pub on Hackney Road, described as a classic “East London boozer” serving the community since 1825 (nearly 200 years). The site highlights Sunday as a recommended day for an “awesome Sunday Roast,” with Columbia Road Flower Market nearby. Weekdays and evenings offer “pub classics” to pair with beer or cocktails. The pub also mentions music and special nights including karaoke or vinyl, plus cocktail pop-ups in the basement. It’s positioned as a venue for community, beverage and fun, with menus and venue hire links available.",,,TRUE,,,,32,Horatio Street,,https://www.thenelsonspub.com/,,,,,,,,,0.86,0,0.95,0.72,0,0,,0,0.78,0,0,0,ok,,,,,,,,,,,,,,
E2,E,way,409334180,way/409334180,51.5270282,-0.0607586,The Old George,Stonegate,,,,,,,"Welcome to the Old George in Bethnal Green—an old pub with a contemporary twist, with a friendly, relaxed atmosphere. The pub offers a wide variety of drinks and highlights “unbeatable drink offers”. It’s set up for sports viewing, with TNT Sports, Sky Sports, Viaplay and HD screens, and it says it will show every match live (including World Cup 2026). The venue also lists live music and live entertainment, plus darts and a pool table. Facilities include Wi‑Fi, accessible toilets, baby changing, wheelchair access, and an outside area. Dogs are welcomed, and children are welcome if accompanied by an adult and must leave by 8pm.",,TRUE,,TRUE,TRUE,,379,Bethnal Green Road,+44 20 7033 9726,https://www.craftunionpubs.com/old-george-bethnal-green,,,,,,,,,0.86,0,0,0.35,0.2,0.9,TRUE,0.95,0,0.95,0.95,0,ok,,,,,,,,,,,,,,
E2,E,way,987440460,way/987440460,51.5350907,-0.0625545,The Perseverance,,,,,,,,"The Percy Pub is a bright, friendly and charming pub on Broadway Market in Hackney, recently renovated. It’s known for a large selection of draught beers and a wide range of drinks, and it’s a great spot to watch the day’s sports thanks to multiple screens showing different games. The pub also has its own beer garden and offers food via Yard Sale Pizza, making it suitable for meet-ups, cosy catch-ups, and larger table bookings or private hires.",TRUE,,TRUE,,,,110-112,Pritchard's Road,+44 20 7613 3498,https://www.thepercypub.com/,,Mo-Th 12:00-23:00, Fr 11:00-24:00, Sa 11:30-24:00, Su 11:30-23:00,,,,0.9,0,0,0,0.95,0,TRUE,0.95,0.9,0,0,0,ok,,,,,,,,,,,,,,
